Location,Date,Perpetrators,Number of Victims,Outcome,Motive,Estimated Number of Victims,Casualties,Context,Perpetrator,Survivors,Aftermath,Number of Casualties,Date of Massacre,Parties Involved,Conflicting Reports on Casualties,Victims,Duration,Number of Fatalities,Injuries,Fatalities,Relationship with Haganah,Number of Deaths,Population of the Village,Composition of IDF's 89th Commando Battalion,Injured,Method of Attack,Date Range,Description,Arrests,Impact,Government Response,Background,Deaths,Demographics of Victims,Locations,Total Victims,Number of Injured,Details,Response,Political Context,Legal Outcome,,Legal Consequences,Weapon Used,Atrocities,Convictions,Additional Context,Accusations,Legal Proceedings,Nationalities,Discovery of Mass Graves,Identified Victims,Number of Arrests,Arrests Made,Number of Civilians Killed,Condemnation,Groups Involved,Legislative Changes,Circumstances,Targets,Demands,Historical Context,Investigation Outcome,Impact on Survivors,Weapons,Reactions,Number of Protesters Killed,Background Context,Event,Estimated Casualties,Investigation Findings,Authorities Response,Number of Injuries,Impact on Village,Attack Method,Controversies,Victims' Demographics,Weapons Used,Actions Taken,Consequences,Units Involved,Number Injured,Estimated Death Toll,International Response,Relationship with Other Groups,Population of the Affected Area,Property Damage,Military Actions,Number of Dead,Fatal Victims,Victims Demographics,Verdict,Government Actions,Organizations Demanding Justice,Claims of Responsibility,Main Perpetrator,Number of Bodies Found,Comparison to Tamaulipas Massacre,Total Number of Mass Graves,Significance,Specific Targeting,Locations of Killings,Prominent Figures,Ongoing Violence,Official Death Toll,Age Range of Victims,Rescue Operation,Mastermind,Gender,Attack Details,Bullet Details,Subsequent Casualties,Armed Forces Special Powers Act,Oting Population,Reported Death Tolls,Responsible Party,Soldiers' Inaction,Estimated Civilian Casualties,Communication Blockade,Military Actions in Axum,International Acknowledgment,Key Narratives,Response of Uzbek Government,Protester Demands,Actions of Federal Troops,Separation of Men and Women,Open Fire Order,Legal Actions,Cultural Response,Conflicting Casualty Figures,Nature of Crime,Individuals Charged,Alleged Victims,Claims/Confessions,Destruction,Hostages,Children Victims,Attacker Fatalities,Group Responsible,Teachers,Students,Gymnasium Dimensions,Hidden Weapons Reports,Repercussions in Russia,Investigations/Tribunals,Purpose of Protest,Attackers,Actions/ Cover-ups,Apology Issued,Alleged Police Involvement,Actions by South Korean Forces,22 Jan 2021,Security at Event,Key Events,Perpetrator Units,Specific Quotes or Estimates,Survivor Fate,Event Background,Additional Casualties,Legal Outcomes,Societal Impact,Global Impact,Commission Establishment,New Zealand Reputation,Condition of Bodies,Discovery Method,Additional Details,Impact and Aftermath,Government Officials Involved,Nature of the Incident,Events Leading Up to the Attack,Start Date,End Date,Main Players,Notes,Claimed Responsibility,Authorities' Reaction,Judicial Follow Up,Actions,Perpetrating Unit,Number of Civilian Deaths,Designation,Law Enforcement Agencies Involved,Response Time,Total Casualties,Involved Parties,Previous Incidents,Official Acknowledgments,Number of Children,Actions During Massacre,Cover-Up Attempts,Response of Chinese Authorities,Estimated Number of Deaths,"September 4, 1977",Demands from TRC,Court Order,Firearms Presence,Trial Outcomes,Civil Suit Filed,Amount of Damages Sought,Suspects,Investigative Team,Opposing Sides,Initial Trigger,Composition of Convoy,"November 19, 2005",[continue based on the above output],Deaths (Jewish),Injuries (Jewish),Deaths (Arab),Injuries (Arab),Immediate Trigger,Retaliatory Attacks,Relationship at Refinery,Tensions,Condemnation by Jewish Agency,Estimated Number of Casualties,Memorials at Hill 303,Women,Children,Methods,Estimated Deaths,Instigators,Political Impact,International Involvement,"March 18, 1968",Suppressed coverage by Marcos administration,Casualties Range,Actions Taken by Government,Subsequent Actions,Retaliatory Action Taken,Arrests/ Legal Proceedings,Alleged Actions,Involvement of Local Collaborators,Parties involved,Controversy,Death Toll,Subsequent Attacks,Response from Nicolás Maduro Administration,UN Recommendations,1953,"This table summarizes essential details of the Lari massacre in 1953 during the Mau Mau Uprising in Kenya, including the date, location, number of victims, perpetrators, retaliatory actions taken, and the overall outcome of the event.",Reaction,Initial Denial of Loss of Lives,Admission by Nigerian Army,Involvement with Live and Blank Bullets,Actions of the Perpetrator,-------------,7 March 1987,Nationalities of Victims,Motive and Actions,Methods of Killing,Guzmán's Admission,Hostage Situation,Charges,Details of Massacre,Context/Motive,Total Number of Victims,Events Leading to the Massacre,Notable Survivors,Cause of Death,Duration of Battle of Huế,Total Death Toll,Nature of Killings,Subsequent Investigations,Villages Affected,Response from China,Drug Lord Involved,Role of British Army/Ulster Defence Regiment,Alleged Involvement of British Military Intelligence,Armed Groups Involved,Missing Individuals,International Condemnation,Justification by U.S. Officials,Controversy and Reports,Reason/Motive,Legal/Reconciliation Actions Taken,Number of Soldiers Charged,Convicted Individual,Details of Victims,Victims (Children),Subsequent Action,Related Incidents,Names of Victims,Acknowledgment,Nationalities/ Characteristics,Responsible Unit,U.S. Army Acknowledgment,Method of Killing,Additional Information,Motivations,Affiliations,Law Enforcement Response,Categorization,Responsible Parties,Method,Notable Details,Involvement of U.S. Marines,Motives,Specific Threats,Notable Individuals Hospitalized,Political Implications in Sicily,Breakdown of Victims,Possible Motives,Locations in Cairo,Total Deaths,Civilian Deaths,Police Deaths,Reactions/Aftermath,Trial Details,Outcome of Trial,Crimes Committed,Conflicting Reports on Death Toll,Surrounding Circumstances,Role of IDF,Key Events Leading to the Massacre,Subsequent Commemorations,Discovery of Files,International Presence,Number of Dutch Journalists Killed,Number of Guerrillas Killed,Military Unit Involved,Actions Leading Up to Incident,Investigations,Victim Demographics,Behavior of the Crowd,Police Response,Organizations Involved,Inquiry Findings,Repercussions,Target,Offensive Against ISIL,Strategic Motivations,Targeted Group,Notable Individuals Killed,Impact on Society,Revised Death Toll,Duration of Attack,Tactics,Suspected Motive,Previous Attacks,Government Suspicions,Estimated Participants,Reason for Protest,Paramilitary Units Involved,UN Declaration as Safe Area,Buried Victims,Retaliation Claims,Legal Classification,Follow-Up Actions,Impact on Community,Events Leading Up to Massacre,Denial of Responsibility,Nature,Inspired Movement,Grievances,Protest Goals,Nationality,Signs of Deaths,Accusations Against,Ethnic Groups Involved,Official Declarations,22 July 2011,"This table outlines the essential details of the 2011 Norway attacks, including the date, locations, casualties, perpetrator, motive, and the subsequent outcome of the attacks.",Witnesses,Number Killed,Main Locations,Discovery of Mass Grave,Investigation Efforts,Leader,Trigger,Description of Kenyan Army's Actions,Government's Acknowledgment,"Role of Truth, Justice, and Reconciliation Commission of Kenya",Controversy Over Number of Detainees and Victims,Number of Protestors Killed,Differing Accounts of Incident,Perpetrator's Motive,Victims' Gender,trigger
"Buskhill, County Down, Northern Ireland",31 July 1975,"Ulster Volunteer Force (UVF), Glenanne gang (including RUC officers and UDR soldiers)",,,To provoke increased border security and blame victims as IRA members,,"5 killed, 2 wounded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 life sentences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunmen at checkpoint and involvement in bomb,Allegations about British intelligence involvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami Showband massacre
"Milltown Cemetery, Belfast",16 March 1988,,,,Attack during Provisional IRA members' funeral,,"3 killed, 60+ wounded",,"Ulster Defence Association member, Michael Stone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shock worldwide, arrest of the perpetrator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milltown massacre
"Hpruso Township, Kayah State, Myanmar","December 24, 2021",,Over 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myanmar Army troops, Karenni Border Guard Force, Karenni Nationalities Defence Force","13 locals, 2 Save the Children staff","United Nations, Save the Children, US Embassy in Myanmar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo So massacre
"Monrovia, Liberia",29 July 1990,Government soldiers,,,,Approximately 600,,,,,,,,,,Gio and Mano tribes,,,,,,,,,,,,,,,,"The Monrovia Church massacre, also known as the St. Peter's Lutheran Church massacre, occurred during the First Liberian Civil War when around 600 people were killed by government soldiers loyal to President Samuel Doe, targeting individuals from certain tribes supporting rebels.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monrovia Church massacre
"Mueda Square, Mueda, Mozambique","June 16, 1960",Portuguese colonial administrator & troops,,,,"Disputed, many thrown into ravine",,,,,,,,,,,,,,,,,,,,,,,,Sparked momentum for FRELIMO independence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mueda massacre
"Mukaradeeb, Iraq",19 May 2004,,,,,,,,,,,,,,,Members of Rakat and Sabah families,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suspected foreign fighter safe house location,Conflicting reports on nature of the event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mukaradeeb wedding party massacre
"Mungyeong, South Korea",24 Dec 1949,"2nd and 3rd platoon, 7th company, 3rd battalion, 25th Infantry Regiment, 3rd Infantry Division of the South Korean Army",86-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suspected communist supporters/collaborators,Conflicting reports on legal rulings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mungyeong massacre
"Munich, West Germany",1972 Summer Olympics,Black September,,"Members killed, hostages killed, criticism of West Germany, Operation Wrath of God launched",,,"11 Israeli athletes, 1 West German",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Release of Palestinian prisoners and Red Army Faction founders, Andreas Baader and Ulrike Meinhof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munich massacre
"Sơn Tịnh District, South Vietnam",,,,,,347-504,,,,,"Global outrage, domestic opposition to Vietnam War",,"March 16, 1968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U.S. Army soldiers from Company C, 1st Battalion, 20th Infantry Regiment and Company B, 4th Battalion, 3rd Infantry Regiment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Lieutenant William Calley Jr.,"Men, women, children, and infants were victims; some women were gang-raped and bodies mutilated, children as young as 12 were killed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My Lai Massacre
"Namyangju, Gyeonggi-do, South Korea",,"South Korean police, local militia forces",460+,,,,,,,,,,,,,,,,,,,,,,,,October 1950 - early 1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Demands for government apology and memorial service for victims,Goyang Geumjeong Cave massacre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Namyangju massacre
"Suchpur, Nanoor, West Bengal, India","July 27, 2000",,11,,,,,Alleged CPI activists conducted the massacre of landless labourers over a land dispute in Birbhum district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Seikh Nizam, Rasul Bax, Sabur Seikh, Seikh Salamat, Harai Seikh, Saran Mete, Safikul Seikh, Seikh Safiq, Asraf Seikh, Saifur Seikh, Seikh Ali Hossain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nanoor massacre
"Nduga Regency, Papua, Indonesia",1 December 2018,,,,,,,"Part of Papuan conflict, historical background",,,,,,"Papuan armed separatists, Indonesian authorities",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Papua National Liberation Army,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nduga massacre
"Narayanhiti Palace, Nepal","June 1, 2001",,,King Birendra and Queen Aishwarya killed; Dipendra injured himself; Dipendra declared king in a coma; Dipendra died; Gyanendra became king,,,,,Crown Prince Dipendra,,,,,,,9 members of the Nepalese royal family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nepalese royal massacre
"Ngarbuh, Ndu, Donga-Mantung Division, Cameroon",14 February 2020,"Cameroonian soldiers, armed Fulani militia",21,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Civilians, including 13 children",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ngarbuh massacre
"Nogeun-ri, South Korea","July 26–29, 1950",,,,,250-300,,,,,,,,,Estimates vary from 163 to 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,American 7th Cavalry Regiment,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Gun Ri massacre
"Novocherkassk, Russia",2 June 1962,Soviet army and KGB officials,,"Arrests, show trials, cover-ups, lack of accountability for top officials",Labor strike over production quotas and rising food prices,,"26 killed, 87 wounded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novocherkassk massacre
"Nuevo León, Mexico","June 25, 2010",,Over 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shooting, burning, mutilation","Municipality of Juárez, majority of bodies found in mass graves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuevo Le贸n mass graves
,"March 23, 2019",Dogon hunters,160 Fulani herders,,,,,,,,"Protests in Mali, resignation of Prime Minister, UN intervention, dissolution of Dogon militia, government firings",,,,,,,,,,,,,,,,,,,,,,,,"Ogossagou and Welingara, Mali",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retaliation for perceived ties to jihadists, competition over resources, land degradation, population growth, climate change",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ogossagou massacre
"Omagh, County Tyrone, Northern Ireland",15 August 1998,Real Irish Republican Army splinter group,,"Severe blow to dissident Irish Republican campaign, new anti-terrorism laws enacted","Opposition to IRA ceasefire and the Good Friday Agreement, deadliest single incident of the Troubles in Northern Ireland",,"29 killed, around 220 injured",,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omagh bombing
Oran,"Independence - July 7, 1962",Algerian National Liberation Army,,,"Fearmongering among pieds-noirs, retribution for colonization, anti-independence sentiments",,,,,,,95-365,,,,,"From Algerian independence to July 7, 1962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Start of mass emigration from Algeria, Ongoing historical debates and speculation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oran massacre of 1962
"Orlando, Florida","June 12, 2016",,,,,,,,Omar Mateen,,,,,,,,,,,,,49,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Islamic State of Iraq and Syria (ISIS),Shot and killed by Orlando Police,Terrorist Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlando massacre
